date,px,ret
2023-12-28,7303.89,0.008000364342968247
2023-12-29,7272.8,-0.004256635847473045
2024-01-02,7323.59,0.006983555164448374
2024-01-03,7279.09,-0.006076254951465021
2024-01-04,7359.76,0.011082429259701376
2024-01-05,7350.62,-0.001241888322445317
2024-01-08,7283.58,-0.00912031910233424
2024-01-09,7200.2,-0.011447667218593027
2024-01-10,7227.3,0.0037637843393238946
2024-01-11,7219.96,-0.0010155936518478903
2024-01-12,7241.14,0.002933534257807624
2024-01-15,7224.0,-0.002367030605678111
2024-01-16,7242.79,0.0026010520487265154
2024-01-17,7200.63,-0.005820961259404123
2024-01-18,7252.97,0.0072688084237073625
2024-01-19,7227.4,-0.0035254523319413478
2024-01-22,7247.93,0.0028405789080445665
2024-01-23,7256.23,0.0011451545475742453
2024-01-24,7227.82,-0.003915256269440226
2024-01-25,7178.04,-0.006887277214983167
2024-01-26,7137.09,-0.005704899944831698
2024-01-29,7157.17,0.0028134715969674318
2024-01-30,7192.22,0.0048971870166560905
2024-01-31,7207.94,0.002185695098314566
2024-02-01,7201.7,-0.0008657119787345291
2024-02-02,7238.79,0.005150172875848735
2024-02-05,7198.62,-0.005549269974678084
2024-02-06,7247.41,0.00677768794574507
2024-02-07,7235.15,-0.0016916388061390952
2024-02-12,7297.67,0.008641147730178433
2024-02-13,7209.74,-0.012049051272529532
2024-02-15,7303.28,0.012974115571435352
2024-02-16,7335.54,0.00441719337064983
2024-02-19,7296.7,-0.005294770391818471
2024-02-20,7352.6,0.007660997437197725
2024-02-21,7349.02,-0.00048690259228023614
2024-02-22,7339.64,-0.0012763606576114972
2024-02-23,7295.1,-0.006068417524565217
2024-02-26,7283.82,-0.0015462433688366861
2024-02-27,7285.32,0.00020593589627426745
2024-02-28,7328.64,0.005946204147518674
2024-02-29,7316.11,-0.0017097305912148197
2024-03-01,7311.91,-0.0005740755674804587
2024-03-04,7276.75,-0.004808593103580283
2024-03-05,7247.46,-0.004025148589686278
2024-03-06,7329.8,0.011361221724576653
2024-03-07,7373.96,0.006024721001937294
2024-03-08,7381.91,0.0010781181346251056
2024-03-13,7421.21,0.005323825405620042
2024-03-14,7433.31,0.0016304618788580694
2024-03-15,7328.05,-0.014160582566851154
2024-03-18,7302.45,-0.0034934259455108307
2024-03-19,7336.75,0.004697053728543121
2024-03-20,7331.13,-0.0007660067468565623
2024-03-21,7338.35,0.000984841354606969
2024-03-22,7350.15,0.0016079908971362578
2024-03-25,7377.76,0.0037563859240967723
2024-03-26,7365.66,-0.0016400641929258386
2024-03-27,7310.09,-0.007544469877784121
2024-03-28,7288.81,-0.002911044870856583
2024-04-01,7205.06,-0.011490215823982242
2024-04-02,7236.98,0.0044302198732555365
2024-04-03,7166.84,-0.00969188805275123
2024-04-04,7254.4,0.012217378928509603
2024-04-05,7286.88,0.00447728275253656
2024-04-16,7164.81,-0.016752025558263606
2024-04-17,7130.84,-0.004741228308915435
2024-04-18,7166.81,0.005044286507620566
2024-04-19,7087.32,-0.011091406078855282
2024-04-22,7073.82,-0.0019048102808960632
2024-04-23,7110.81,0.005229140690602874
2024-04-24,7174.53,0.008961004442531673
2024-04-25,7155.29,-0.002681708766985369
2024-04-26,7036.08,-0.016660400906182704
2024-04-29,7155.78,0.01701231367465983
2024-04-30,7234.2,0.01095897302600135
2024-05-01,7234.2,0.0
2024-05-02,7117.42,-0.01614276630449807
2024-05-03,7134.72,0.002430656052333502
2024-05-06,7135.89,0.00016398681377816082
2024-05-07,7123.61,-0.0017208785449328579
2024-05-08,7088.79,-0.004887971126998791
2024-05-13,7099.26,0.0014769798512863641
2024-05-14,7083.76,-0.00218332614948602
2024-05-15,7179.83,0.013562006617954259
2024-05-16,7246.7,0.009313590990315923
2024-05-17,7317.24,0.009734085859770758
2024-05-20,7266.69,-0.006908342489791219
2024-05-21,7186.04,-0.011098588215542327
2024-05-22,7222.38,0.005057027236141209
2024-05-27,7176.42,-0.006363553288528112
2024-05-28,7253.63,0.01075884633285118
2024-05-29,7140.23,-0.015633551752708752
2024-05-30,7034.14,-0.014858064796231973
2024-05-31,6970.74,-0.009013184269861085
2024-06-03,7036.19,0.009389247052680183
2024-06-04,7099.31,0.008970764007225629
2024-06-05,6947.67,-0.021359822292589037
2024-06-06,6974.9,0.0039192995637384875
2024-06-07,6897.95,-0.011032416235358222
2024-06-10,6921.55,0.0034213063301415936
2024-06-11,6855.69,-0.009515209743482411
2024-06-12,6850.1,-0.0008153810922021387
2024-06-13,6831.56,-0.0027065298316812925
2024-06-14,6734.83,-0.014159284263038141
2024-06-19,6726.92,-0.0011744914125523254
2024-06-20,6819.32,0.013735855339441994
2024-06-21,6879.98,0.00889531507540342
2024-06-24,6889.17,0.0013357596969758578
2024-06-25,6882.7,-0.0009391552247949297
2024-06-26,6905.64,0.0033329943190900657
2024-06-27,6967.95,0.009023059412306411
2024-06-28,7063.58,0.013724266104090832
2024-07-01,7139.63,0.010766495176666835
2024-07-02,7125.14,-0.0020295169357515963
2024-07-03,7196.75,0.01005032883564394
2024-07-04,7220.89,0.0033542918678570732
2024-07-05,7253.37,0.004498060488388411
2024-07-08,7250.98,-0.00032950201078951746
2024-07-09,7269.8,0.002595511227448055
2024-07-10,7287.04,0.0023714545104405182
2024-07-11,7300.41,0.0018347641840856799
2024-07-12,7327.58,0.003721708780739741
2024-07-15,7278.86,-0.00664885269079285
2024-07-16,7224.29,-0.007497053109964957
2024-07-17,7224.22,-9.689533504331216e-06
2024-07-18,7321.07,0.013406291613488941
2024-07-19,7294.5,-0.003629250915508253
2024-07-22,7321.98,0.0037672218794981838
2024-07-23,7313.86,-0.0011089896448774894
2024-07-24,7262.76,-0.006986734774797387
2024-07-25,7240.28,-0.003095242029201084
2024-07-26,7288.17,0.006614385079030116
2024-07-29,7288.9,0.00010016231783827045
2024-07-30,7241.86,-0.006453648698706238
2024-07-31,7255.76,0.0019193963981629647
2024-08-01,7325.98,0.009677828373595432
2024-08-02,7308.12,-0.0024378990933635603
2024-08-05,7059.65,-0.033999168048691075
2024-08-06,7129.21,0.009853179690211267
2024-08-07,7212.13,0.011631022231074706
2024-08-08,7195.12,-0.0023585265379298948
2024-08-09,7257.0,0.008600273518718282
2024-08-12,7297.63,0.005598732258508932
2024-08-13,7356.64,0.008086186885331248
2024-08-14,7436.04,0.01079297070401708
2024-08-15,7409.5,-0.0035691039854546247
2024-08-16,7432.09,0.0030487887171875006
2024-08-19,7466.83,0.0046743244497846614
2024-08-20,7533.98,0.008993106847216215
2024-08-21,7554.59,0.00273560588161903
2024-08-22,7488.68,-0.008724497292374567
2024-08-23,7544.3,0.007427210135831697
2024-08-26,7606.19,0.008203544397757279
2024-08-27,7597.88,-0.0010925312147079813
2024-08-28,7658.88,0.00802855533385638
2024-08-29,7627.6,-0.004084148073869809
2024-08-30,7670.73,0.0056544653626302566
2024-09-02,7694.53,0.003102703393288442
2024-09-03,7616.52,-0.010138371024610904
2024-09-04,7672.9,0.007402330723217387
2024-09-05,7681.04,0.0010608765916406693
2024-09-06,7721.85,0.005313082603397579
2024-09-09,7702.74,-0.002474795547699138
2024-09-10,7761.39,0.0076141736576855745
2024-09-11,7760.96,-5.5402447242114405e-05
2024-09-12,7798.15,0.004791932956747624
2024-09-13,7812.13,0.001792732891775728
2024-09-17,7831.78,0.0025153191255138374
2024-09-18,7829.13,-0.0003383649693938784
2024-09-19,7905.39,0.009740545884408647
2024-09-20,7743.0,-0.020541681055583627
2024-09-23,7775.73,0.004227043781479978
2024-09-24,7778.49,0.0003549505962785471
2024-09-25,7740.9,-0.004832557475808352
2024-09-26,7744.52,0.0004676458809700357
2024-09-27,7696.92,-0.006146281499692763
2024-09-30,7527.93,-0.021955535460937647
2024-10-01,7642.13,0.015170172942628346
2024-10-02,7563.26,-0.010320421139132674
2024-10-03,7543.83,-0.002568998024661373
2024-10-04,7496.09,-0.006328350453284282
2024-10-07,7504.13,0.001072559160842479
2024-10-08,7557.14,0.007064110030076787
2024-10-09,7501.29,-0.007390361962329672
2024-10-10,7480.08,-0.0028275136676492174
2024-10-11,7520.6,0.005417054363054952
2024-10-14,7559.65,0.005192404861314115
2024-10-15,7626.95,0.008902528556216316
2024-10-16,7648.94,0.0028831970840244026
2024-10-17,7735.04,0.011256461679657548
2024-10-18,7760.06,0.0032346309779911486
2024-10-21,7772.6,0.0016159668868540589
2024-10-22,7788.98,0.0021074029282350804
2024-10-23,7787.56,-0.00018230885173653455
2024-10-24,7716.55,-0.009118388814981837
2024-10-25,7694.66,-0.0028367599510144004
2024-10-28,7634.63,-0.007801514296927992
2024-10-29,7606.6,-0.0036714287398341705
2024-10-30,7569.85,-0.004831330686509094
2024-10-31,7574.02,0.0005508695680891407
2024-11-01,7505.26,-0.009078402222333692
2024-11-04,7479.5,-0.003432259508664659
2024-11-05,7491.93,0.0016618757938364759
2024-11-06,7383.87,-0.014423519707205013
2024-11-07,7243.86,-0.018961601436645048
